year,district,office,candidate,party,votes,percentage
2022,23,Governor,Barrios,G,1022,0.5
2022,23,Governor,O'Rourke,D,97332,44.0
2022,23,Governor,Tippetts,L,1993,0.9
2022,23,Governor,Write-In,W,143,0.1
2022,23,Lieutenant Governor,Collier,D,93316,43.1
2022,23,Lieutenant Governor,Patrick,R,116975,54.0
2022,23,Lieutenant Governor,Steele,L,6383,2.9
2022,23,Attorney General,Ash,L,5613,2.6
2022,23,Attorney General,Garza,D,95091,44.0
2022,24,Governor,Abbott,R,166129,57.6
2022,24,Governor,Barrios,G,703,0.2
2022,24,Governor,O'Rourke,D,118101,40.9
2022,24,Governor,Tippetts,L,3377,1.2
2022,24,Governor,Write-In,W,139,0.0
2022,24,Lieutenant Governor,Collier,D,120440,41.9
2022,24,Lieutenant Governor,Patrick,R,158920,55.3
2022,24,Lieutenant Governor,Steele,L,8043,2.8
2022,24,Attorney General,Ash,L,11246,3.9
2022,24,Attorney General,Garza,D,117743,41.1
2022,25,Governor,Abbott,R,134451,61.4
2022,25,Governor,Barrios,G,633,0.3
2022,25,Governor,O'Rourke,D,81722,37.3
2022,25,Governor,Tippetts,L,2068,0.9
2022,25,Governor,Write-In,W,80,0.0
2022,25,Lieutenant Governor,Collier,D,82316,37.8
2022,25,Lieutenant Governor,Patrick,R,130198,59.7
2022,25,Lieutenant Governor,Steele,L,5441,2.5
2022,25,Attorney General,Ash,L,6682,3.1
2022,25,Attorney General,Garza,D,80661,37.1
2022,26,Governor,Abbott,R,167734,61.3
2022,26,Governor,Barrios,G,632,0.2
2022,26,Governor,O'Rourke,D,102151,37.3
2022,26,Governor,Tippetts,L,3060,1.1
2022,26,Governor,Write-In,W,53,0.0
2022,26,Lieutenant Governor,Collier,D,102110,37.5
2022,26,Lieutenant Governor,Patrick,R,162472,59.6
2022,26,Lieutenant Governor,Steele,L,7931,2.9
2022,26,Attorney General,Ash,L,9811,3.6
2022,26,Attorney General,Garza,D,100308,36.9
2022,27,Governor,Abbott,R,139863,60.0
2022,27,Governor,Barrios,G,876,0.4
2022,27,Governor,O'Rourke,D,89861,38.5
2022,27,Governor,Tippetts,L,2453,1.1
2022,27,Governor,Write-In,W,158,0.1
2022,27,Lieutenant Governor,Collier,D,88901,38.4
2022,27,Lieutenant Governor,Patrick,R,136223,58.8
2022,27,Lieutenant Governor,Steele,L,6429,2.8
2022,27,Attorney General,Ash,L,6781,2.9
2022,27,Attorney General,Garza,D,89661,38.8
2022,28,Governor,Abbott,R,59081,43.9
2022,28,Governor,Barrios,G,1405,1.0
2022,28,Governor,O'Rourke,D,73086,54.3
2022,28,Governor,Tippetts,L,883,0.7
2022,28,Governor,Write-In,W,67,0.0
2022,28,Lieutenant Governor,Collier,D,66318,52.6
2022,28,Lieutenant Governor,Patrick,R,55097,43.7
2022,28,Lieutenant Governor,Steele,L,4608,3.7
2022,28,Attorney General,Ash,L,2728,2.2
2022,28,Attorney General,Garza,D,70629,56.2
2022,29,Governor,Abbott,R,33713,28.0
2022,29,Governor,Barrios,G,727,0.6
2022,29,Governor,O'Rourke,D,84799,70.4
2022,29,Governor,Tippetts,L,1150,1.0
2022,29,Governor,Write-In,W,10,0.0
2022,29,Lieutenant Governor,Collier,D,82089,68.7
2022,29,Lieutenant Governor,Patrick,R,33749,28.2
2022,29,Lieutenant Governor,Steele,L,3650,3.1
2022,29,Attorney General,Ash,L,3092,2.6
2022,29,Attorney General,Garza,D,82933,69.5
2022,30,Governor,Abbott,R,38050,22.2
2022,30,Governor,Barrios,G,595,0.3
2022,30,Governor,O'Rourke,D,131055,76.6
2022,30,Governor,Tippetts,L,1149,0.7
2022,30,Governor,Write-In,W,189,0.1
2022,30,Lieutenant Governor,Collier,D,128702,75.5
2022,30,Lieutenant Governor,Patrick,R,36453,21.4
2022,30,Lieutenant Governor,Steele,L,5203,3.1
2022,30,Attorney General,Ash,L,4985,2.9
2022,30,Attorney General,Garza,D,128474,75.6
2022,31,Governor,Abbott,R,149540,61.3
2022,31,Governor,Barrios,G,743,0.3
2022,31,Governor,O'Rourke,D,90807,37.2
2022,31,Governor,Tippetts,L,2852,1.2
2022,31,Governor,Write-In,W,177,0.1
2022,31,Lieutenant Governor,Collier,D,89262,37.0
2022,31,Lieutenant Governor,Patrick,R,144896,60.0
2022,31,Lieutenant Governor,Steele,L,7369,3.1
2022,31,Attorney General,Ash,L,8490,3.5
2022,31,Attorney General,Garza,D,88895,37.1
2022,32,Governor,Abbott,R,135648,57.3
2022,32,Governor,Barrios,G,603,0.3
2022,32,Governor,O'Rourke,D,98051,41.4
2022,32,Governor,Tippetts,L,2321,1.0
2022,32,Governor,Write-In,W,167,0.1
2022,32,Lieutenant Governor,Collier,D,98691,41.8
2022,32,Lieutenant Governor,Patrick,R,131064,55.5
2022,32,Lieutenant Governor,Steele,L,6244,2.6
2022,32,Attorney General,Ash,L,7857,3.3
2022,32,Attorney General,Garza,D,97672,41.5
2022,STATE,Governor,Abbott,R,4278859,53.4
2022,STATE,Governor,Barrios,G,3265946,41.0
2022,STATE,Governor,O'Rourke,D,212246,2.7
2022,1,Governor,Abbott,R,175165,75.0
2022,1,Governor,Barrios,G,51270,22.0
2022,1,Governor,O'Rourke,D,3348,1.4
2022,2,Governor,Abbott,R,137257,60.2
2022,2,Governor,Barrios,G,79012,34.8
2022,2,Governor,O'Rourke,D,5151,2.3
2022,3,Governor,Abbott,R,148835,59.3
2022,3,Governor,Barrios,G,86245,34.5
2022,3,Governor,O'Rourke,D,5249,2.1
2022,4,Governor,Abbott,R,155315,59.5
2022,4,Governor,Barrios,G,89407,34.4
2022,4,Governor,O'Rourke,D,4545,1.7
2022,5,Governor,Abbott,R,119476,58.3
2022,5,Governor,Barrios,G,73082,35.8
2022,5,Governor,O'Rourke,D,4845,2.4
2022,6,Governor,Abbott,R,130524,59.8
2022,6,Governor,Barrios,G,75019,34.5
2022,6,Governor,O'Rourke,D,5329,2.5
2022,7,Governor,Abbott,R,59448,32.6
2022,7,Governor,Barrios,G,110615,61.0
2022,7,Governor,O'Rourke,D,4186,2.3
2022,8,Governor,Abbott,R,123294,61.2
2022,8,Governor,Barrios,G,68685,34.2
2022,8,Governor,O'Rourke,D,4243,2.1
2022,9,Governor,Abbott,R,75292,53.7
2022,9,Governor,Barrios,G,57426,41.1
2022,9,Governor,O'Rourke,D,4620,3.3
2022,10,Governor,Abbott,R,145891,57.1
2022,10,Governor,Barrios,G,92377,36.3
2022,10,Governor,O'Rourke,D,5521,2.2
2022,11,Governor,Abbott,R,132036,64.2
2022,11,Governor,Barrios,G,62560,30.5
2022,11,Governor,O'Rourke,D,5127,2.5
2022,12,Governor,Abbott,R,125200,58.4
2022,12,Governor,Barrios,G,75775,35.4
2022,12,Governor,O'Rourke,D,5592,2.6
2022,13,Governor,Abbott,R,156171,72.4
2022,13,Governor,Barrios,G,50331,23.5
2022,13,Governor,O'Rourke,D,4648,2.2
2022,14,Governor,Abbott,R,138838,62.4
2022,14,Governor,Barrios,G,74170,33.5
2022,14,Governor,O'Rourke,D,4753,2.1
2022,15,Governor,Abbott,R,77554,51.2
2022,15,Governor,Barrios,G,65626,43.7
2022,15,Governor,O'Rourke,D,6592,4.4
2022,16,Governor,Abbott,R,51882,34.3
2022,16,Governor,Barrios,G,90055,60.1
2022,16,Governor,O'Rourke,D,7248,4.8
2022,17,Governor,Abbott,R,135973,58.2
2022,17,Governor,Barrios,G,84953,36.3
2022,17,Governor,O'Rourke,D,5297,2.3
2022,18,Governor,Abbott,R,32700,18.1
2022,18,Governor,Barrios,G,140041,77.9
2022,18,Governor,O'Rourke,D,4507,2.5
2022,19,Governor,Abbott,R,144562,74.9
2022,19,Governor,Barrios,G,39417,20.5
2022,19,Governor,O'Rourke,D,4799,2.5
2022,20,Governor,Abbott,R,45002,28.5
2022,20,Governor,Barrios,G,102726,65.7
2022,20,Governor,O'Rourke,D,7123,4.6
2022,21,Governor,Abbott,R,181857,58.2
2022,21,Governor,Barrios,G,110861,35.7
2022,21,Governor,O'Rourke,D,7581,2.4
2022,22,Governor,Abbott,R,141308,59.2
2022,22,Governor,Barrios,G,84227,35.4
2022,22,Governor,O'Rourke,D,5014,2.1
2022,23,Governor,Abbott,R,115511,53.4
2022,23,Governor,Barrios,G,86874,40.6
2022,23,Governor,O'Rourke,D,7118,3.3
2022,24,Governor,Abbott,R,157211,54.9
2022,24,Governor,Barrios,G,105884,37.0
2022,24,Governor,O'Rourke,D,6253,2.2
2022,25,Governor,Abbott,R,130073,59.8
2022,25,Governor,Barrios,G,76951,35.5
2022,25,Governor,O'Rourke,D,4646,2.1
2022,26,Governor,Abbott,R,161528,59.5
2022,26,Governor,Barrios,G,92187,34.1
2022,26,Governor,O'Rourke,D,6939,2.6
2022,27,Governor,Abbott,R,134444,58.2
2022,27,Governor,Barrios,G,82349,35.8
2022,27,Governor,O'Rourke,D,5971,2.6
2022,28,Governor,Abbott,R,52331,41.6
2022,28,Governor,Barrios,G,64166,51.8
2022,28,Governor,O'Rourke,D,7822,6.3
2022,29,Governor,Abbott,R,33227,27.9
2022,29,Governor,Barrios,G,79209,66.8
2022,29,Governor,O'Rourke,D,4261,3.6
2022,30,Governor,Abbott,R,36541,21.5
2022,30,Governor,Barrios,G,126232,74.4
2022,30,Governor,O'Rourke,D,4956,2.9
2022,31,Governor,Abbott,R,142433,59.4
2022,31,Governor,Barrios,G,83614,34.8
2022,31,Governor,O'Rourke,D,6052,2.5
2022,32,Governor,Abbott,R,129754,55.1
2022,32,Governor,Barrios,G,89709,38.2
2022,32,Governor,O'Rourke,D,5369,2.3
2022,33,Governor,Abbott,R,40671,27.3
2022,33,Governor,Barrios,G,567,0.4
2022,33,Governor,O'Rourke,D,106092,71.3
2022,33,Governor,Tippetts,L,1399,0.9
2022,33,Governor,Write-In,W,167,0.1
2022,33,Lieutenant Governor,Collier,D,104090,70.3
2022,33,Lieutenant Governor,Patrick,R,39182,26.4
2022,33,Lieutenant Governor,Steele,L,4895,3.3
2022,33,Attorney General,Ash,L,4925,3.3
2022,33,Attorney General,Garza,D,104452,70.6
2022,34,Governor,Abbott,R,84199,49.9
2022,34,Governor,Barrios,G,947,0.6
2022,34,Governor,O'Rourke,D,82073,48.7
2022,34,Governor,Tippetts,L,1420,0.8
2022,34,Governor,Write-In,W,53,0.0
2022,34,Lieutenant Governor,Collier,D,78428,47.1
2022,34,Lieutenant Governor,Patrick,R,83197,50.0
2022,34,Lieutenant Governor,Steele,L,4868,2.9
2022,34,Attorney General,Ash,L,3823,2.3
2022,34,Attorney General,Garza,D,81803,49.2
2022,35,Governor,Abbott,R,108335,52.5
2022,35,Governor,Barrios,G,972,0.5
2022,35,Governor,O'Rourke,D,94892,46.0
2022,35,Governor,Tippetts,L,2150,1.0
2022,35,Governor,Write-In,W,156,0.1
2022,35,Lieutenant Governor,Collier,D,89996,44.2
2022,35,Lieutenant Governor,Patrick,R,106518,52.3
2022,35,Lieutenant Governor,Steele,L,7011,3.4
2022,35,Attorney General,Ash,L,5940,2.9
2022,35,Attorney General,Garza,D,92222,45.3
2022,36,Governor,Abbott,R,138869,66.1
2022,36,Governor,Barrios,G,665,0.3
2022,36,Governor,O'Rourke,D,68480,32.6
2022,36,Governor,Tippetts,L,2057,1.0
2022,36,Governor,Write-In,W,69,0.0
2022,36,Lieutenant Governor,Collier,D,68061,32.6
2022,36,Lieutenant Governor,Patrick,R,136350,65.2
2022,36,Lieutenant Governor,Steele,L,4667,2.2
2022,36,Attorney General,Ash,L,4665,2.2
2022,36,Attorney General,Garza,D,67806,32.5
2022,37,Governor,Abbott,R,43135,16.2
2022,37,Governor,Barrios,G,891,0.3
2022,37,Governor,O'Rourke,D,218568,82.2
2022,37,Governor,Tippetts,L,2981,1.1
2022,37,Governor,Write-In,W,192,0.1
2022,37,Lieutenant Governor,Collier,D,213120,81.2
2022,37,Lieutenant Governor,Patrick,R,41079,15.7
2022,37,Lieutenant Governor,Steele,L,8171,3.1
2022,37,Attorney General,Ash,L,7245,2.8
2022,37,Attorney General,Garza,D,214843,82.1
2022,38,Governor,Abbott,R,155473,60.2
2022,38,Governor,Barrios,G,738,0.3
2022,38,Governor,O'Rourke,D,98992,38.3
2022,38,Governor,Tippetts,L,3050,1.2
2022,38,Governor,Write-In,W,42,0.0
2022,38,Lieutenant Governor,Collier,D,99375,38.6
2022,38,Lieutenant Governor,Patrick,R,152202,59.1
2022,38,Lieutenant Governor,Steele,L,5839,2.3
2022,38,Attorney General,Ash,L,7308,2.8
2022,38,Attorney General,Garza,D,97371,37.9
2022,33,Governor,Abbott,R,38497,26.0
2022,33,Governor,Barrios,G,97638,66.2
2022,33,Governor,O'Rourke,D,6081,4.1
2022,34,Governor,Abbott,R,80598,48.5
2022,34,Governor,Barrios,G,76149,46.3
2022,34,Governor,O'Rourke,D,7033,4.3
2022,35,Governor,Abbott,R,105415,51.8
2022,35,Governor,Barrios,G,86658,42.9
2022,35,Governor,O'Rourke,D,6847,3.4
2022,36,Governor,Abbott,R,136269,65.3
2022,36,Governor,Barrios,G,64513,31.1
2022,36,Governor,O'Rourke,D,4038,1.9
2022,37,Governor,Abbott,R,39535,15.1
2022,37,Governor,Barrios,G,200961,77.5
2022,37,Governor,O'Rourke,D,8614,3.3
2022,38,Governor,Abbott,R,151912,59.2
2022,38,Governor,Barrios,G,88972,34.8
2022,38,Governor,O'Rourke,D,4928,1.9
