year,district,office,candidate,party,votes,percentage
2022,15,Governor,Barrios,G,192,0.3
2022,15,U.S. Senate,O'Rourke,D,25383,35.0
2022,15,Governor,Tippetts,L,851,1.2
2022,15,Governor,Write-In,W,0,0.0
2022,15,Lieutenant Governor,Collier,D,25172,34.8
2022,15,Lieutenant Governor,Patrick,R,45320,62.7
2022,15,Lieutenant Governor,Steele,L,1805,2.5
2022,15,Attorney General,Ash,L,2101,2.9
2022,15,Attorney General,Garza,D,24877,34.5
2022,16,Governor,Abbott,R,50191,79.5
2022,16,Governor,Barrios,G,127,0.2
2022,16,U.S. Senate,O'Rourke,D,12242,19.4
2022,16,Governor,Tippetts,L,604,1.0
2022,16,Governor,Write-In,W,0,0.0
2022,16,Lieutenant Governor,Collier,D,12417,19.7
2022,16,Lieutenant Governor,Patrick,R,49289,78.3
2022,16,Lieutenant Governor,Steele,L,1263,2.0
2022,16,Attorney General,Ash,L,1507,2.4
2022,16,Attorney General,Garza,D,12087,19.2
2022,17,Governor,Abbott,R,40389,65.2
2022,17,Governor,Barrios,G,256,0.4
2022,17,U.S. Senate,O'Rourke,D,20593,33.2
2022,17,Governor,Tippetts,L,681,1.1
2022,17,Governor,Write-In,W,56,0.1
2022,17,Lieutenant Governor,Collier,D,20508,33.3
2022,17,Lieutenant Governor,Patrick,R,39167,63.7
2022,17,Lieutenant Governor,Steele,L,1827,3.0
2022,17,Attorney General,Ash,L,2047,3.3
2022,17,Attorney General,Garza,D,20595,33.6
2022,18,Governor,Abbott,R,47020,83.9
2022,18,Governor,Barrios,G,116,0.2
2022,18,U.S. Senate,O'Rourke,D,8449,15.1
2022,18,Governor,Tippetts,L,473,0.8
2022,18,Governor,Write-In,W,9,0.0
2022,18,Lieutenant Governor,Collier,D,8587,15.4
2022,18,Lieutenant Governor,Patrick,R,46297,82.8
2022,18,Lieutenant Governor,Steele,L,1033,1.8
2022,18,Attorney General,Ash,L,1097,2.0
2022,18,Attorney General,Garza,D,8375,15.0
2022,19,Governor,Abbott,R,70421,71.1
2022,19,Governor,Barrios,G,211,0.2
2022,19,U.S. Senate,O'Rourke,D,27168,27.4
2022,19,Governor,Tippetts,L,1182,1.2
2022,19,Governor,Write-In,W,59,0.1
2022,19,Lieutenant Governor,Collier,D,27421,27.8
2022,19,Lieutenant Governor,Patrick,R,68428,69.4
2022,19,Lieutenant Governor,Steele,L,2688,2.7
2022,19,Attorney General,Ash,L,3402,3.5
2022,19,Attorney General,Garza,D,27317,27.8
2022,20,Governor,Abbott,R,48367,56.5
2022,20,Governor,Barrios,G,225,0.3
2022,20,U.S. Senate,O'Rourke,D,35743,41.8
2022,20,Governor,Tippetts,L,1175,1.4
2022,20,Governor,Write-In,W,56,0.1
2022,20,Lieutenant Governor,Collier,D,35331,41.8
2022,20,Lieutenant Governor,Patrick,R,46576,55.1
2022,20,Lieutenant Governor,Steele,L,2553,3.0
2022,20,Attorney General,Ash,L,3174,3.8
2022,20,Attorney General,Garza,D,34896,41.8
2022,21,Governor,Abbott,R,48636,80.6
2022,21,Governor,Barrios,G,122,0.2
2022,21,U.S. Senate,O'Rourke,D,11118,18.4
2022,21,Governor,Tippetts,L,440,0.7
2022,21,Governor,Write-In,W,48,0.1
2022,21,Lieutenant Governor,Collier,D,11186,18.6
2022,21,Lieutenant Governor,Patrick,R,47845,79.8
2022,21,Lieutenant Governor,Steele,L,948,1.6
2022,21,Attorney General,Ash,L,904,1.5
2022,21,Attorney General,Garza,D,11257,18.8
2022,22,Governor,Abbott,R,17170,44.5
2022,22,Governor,Barrios,G,211,0.5
2022,22,U.S. Senate,O'Rourke,D,20822,54.0
2022,22,Governor,Tippetts,L,326,0.8
2022,22,Governor,Write-In,W,44,0.1
2022,22,Lieutenant Governor,Collier,D,20706,54.4
2022,22,Lieutenant Governor,Patrick,R,16625,43.7
2022,22,Lieutenant Governor,Steele,L,753,2.0
2022,22,Attorney General,Ash,L,601,1.6
2022,22,Attorney General,Garza,D,20794,54.6
2022,23,Governor,Abbott,R,35017,62.0
2022,23,Governor,Barrios,G,183,0.3
2022,23,U.S. Senate,O'Rourke,D,20580,36.4
2022,23,Governor,Tippetts,L,682,1.2
2022,23,Governor,Write-In,W,8,0.0
2022,23,Lieutenant Governor,Collier,D,20361,36.2
2022,23,Lieutenant Governor,Patrick,R,34316,61.0
2022,23,Lieutenant Governor,Steele,L,1588,2.8
2022,23,Attorney General,Ash,L,1628,2.9
2022,23,Attorney General,Garza,D,20239,36.0
2022,24,Governor,Abbott,R,46753,66.8
2022,24,Governor,Barrios,G,205,0.3
2022,24,U.S. Senate,O'Rourke,D,22198,31.7
2022,24,Governor,Tippetts,L,816,1.2
2022,24,Governor,Write-In,W,2,0.0
2022,24,Lieutenant Governor,Collier,D,22200,31.8
2022,24,Lieutenant Governor,Patrick,R,45743,65.6
2022,24,Lieutenant Governor,Steele,L,1837,2.6
2022,24,Attorney General,Ash,L,2032,2.9
2022,24,Attorney General,Garza,D,21899,31.4
2022,25,Governor,Abbott,R,31545,59.3
2022,25,Governor,Barrios,G,168,0.3
2022,25,U.S. Senate,O'Rourke,D,20785,39.1
2022,25,Governor,Tippetts,L,625,1.2
2022,25,Governor,Write-In,W,37,0.1
2022,25,Lieutenant Governor,Collier,D,20595,38.9
2022,25,Lieutenant Governor,Patrick,R,30872,58.3
2022,25,Lieutenant Governor,Steele,L,1504,2.8
2022,25,Attorney General,Ash,L,1514,2.9
2022,25,Attorney General,Garza,D,20475,38.8
2022,26,Governor,Abbott,R,36266,57.7
2022,26,Governor,Barrios,G,203,0.3
2022,26,U.S. Senate,O'Rourke,D,25683,40.8
2022,26,Governor,Tippetts,L,699,1.1
2022,26,Governor,Write-In,W,40,0.1
2022,26,Lieutenant Governor,Collier,D,25362,40.6
2022,26,Lieutenant Governor,Patrick,R,35569,57.0
2022,26,Lieutenant Governor,Steele,L,1474,2.4
2022,26,Attorney General,Ash,L,1687,2.7
2022,26,Attorney General,Garza,D,25006,40.2
2022,27,Governor,Abbott,R,16781,28.1
2022,27,Governor,Barrios,G,378,0.6
2022,27,U.S. Senate,O'Rourke,D,41937,70.3
2022,27,Governor,Tippetts,L,547,0.9
2022,27,Governor,Write-In,W,35,0.1
2022,27,Lieutenant Governor,Collier,D,40875,69.3
2022,27,Lieutenant Governor,Patrick,R,16437,27.9
2022,27,Lieutenant Governor,Steele,L,1686,2.9
2022,27,Attorney General,Ash,L,1395,2.4
2022,27,Attorney General,Garza,D,40968,69.7
2022,28,Governor,Abbott,R,38940,58.1
2022,28,Governor,Barrios,G,257,0.4
2022,28,U.S. Senate,O'Rourke,D,27061,40.4
2022,28,Governor,Tippetts,L,705,1.1
2022,28,Governor,Write-In,W,52,0.1
2022,28,Lieutenant Governor,Collier,D,26636,40.1
2022,28,Lieutenant Governor,Patrick,R,38223,57.6
2022,28,Lieutenant Governor,Steele,L,1540,2.3
2022,28,Attorney General,Ash,L,1629,2.5
2022,28,Attorney General,Garza,D,26294,39.7
2022,29,Governor,Abbott,R,33393,58.8
2022,29,Governor,Barrios,G,208,0.4
2022,29,U.S. Senate,O'Rourke,D,22579,39.7
2022,29,Governor,Tippetts,L,611,1.1
2022,29,Governor,Write-In,W,43,0.1
2022,29,Lieutenant Governor,Collier,D,22330,39.4
2022,29,Lieutenant Governor,Patrick,R,32764,57.8
2022,29,Lieutenant Governor,Steele,L,1552,2.7
2022,29,Attorney General,Ash,L,1591,2.8
2022,29,Attorney General,Garza,D,22186,39.2
2022,30,Governor,Abbott,R,45077,78.7
2022,30,Governor,Barrios,G,200,0.3
2022,30,U.S. Senate,O'Rourke,D,11575,20.2
2022,30,Governor,Tippetts,L,382,0.7
2022,30,Governor,Write-In,W,31,0.1
2022,30,Lieutenant Governor,Collier,D,11631,20.5
2022,30,Lieutenant Governor,Patrick,R,44108,77.7
2022,30,Lieutenant Governor,Steele,L,1055,1.9
2022,30,Attorney General,Ash,L,1096,1.9
2022,30,Attorney General,Garza,D,11918,21.0
2022,31,Governor,Abbott,R,31908,62.5
2022,31,Governor,Barrios,G,304,0.6
2022,31,U.S. Senate,O'Rourke,D,18508,36.3
2022,31,Governor,Tippetts,L,310,0.6
2022,31,Governor,Write-In,W,16,0.0
2022,31,Lieutenant Governor,Collier,D,16164,34.4
2022,31,Lieutenant Governor,Patrick,R,29609,63.1
2022,31,Lieutenant Governor,Steele,L,1149,2.4
2022,31,Attorney General,Ash,L,964,2.1
2022,31,Attorney General,Garza,D,16828,36.1
2022,32,Governor,Abbott,R,36863,61.4
2022,32,Governor,Barrios,G,221,0.4
2022,32,U.S. Senate,O'Rourke,D,22270,37.1
2022,32,Governor,Tippetts,L,645,1.1
2022,32,Governor,Write-In,W,4,0.0
2022,32,Lieutenant Governor,Collier,D,21735,36.4
2022,32,Lieutenant Governor,Patrick,R,36139,60.6
2022,32,Lieutenant Governor,Steele,L,1793,3.0
2022,32,Attorney General,Ash,L,1555,2.6
2022,32,Attorney General,Garza,D,22102,37.1
2022,33,Governor,Abbott,R,42821,62.1
2022,33,Governor,Barrios,G,164,0.2
2022,33,U.S. Senate,O'Rourke,D,25198,36.5
2022,33,Governor,Tippetts,L,729,1.1
2022,33,Governor,Write-In,W,31,0.0
2022,33,Lieutenant Governor,Collier,D,25367,37.0
2022,33,Lieutenant Governor,Patrick,R,41527,60.5
2022,33,Lieutenant Governor,Steele,L,1751,2.6
2022,33,Attorney General,Ash,L,2397,3.5
2022,33,Attorney General,Garza,D,24934,36.4
2022,34,Governor,Abbott,R,18285,47.0
2022,34,Governor,Barrios,G,236,0.6
2022,34,U.S. Senate,O'Rourke,D,20128,51.7
2022,34,Governor,Tippetts,L,290,0.7
2022,34,Governor,Write-In,W,4,0.0
2022,34,Lieutenant Governor,Collier,D,19565,50.9
2022,34,Lieutenant Governor,Patrick,R,17808,46.3
2022,34,Lieutenant Governor,Steele,L,1054,2.7
2022,34,Attorney General,Ash,L,808,2.1
2022,34,Attorney General,Garza,D,20094,52.3
2022,35,Governor,Abbott,R,9867,39.9
2022,35,Governor,Barrios,G,200,0.8
2022,35,U.S. Senate,O'Rourke,D,14517,58.7
2022,35,Governor,Tippetts,L,135,0.5
2022,35,Governor,Write-In,W,9,0.0
2022,35,Lieutenant Governor,Collier,D,13166,56.0
2022,35,Lieutenant Governor,Patrick,R,9580,40.8
2022,35,Lieutenant Governor,Steele,L,745,3.2
2022,35,Attorney General,Ash,L,508,2.2
2022,35,Attorney General,Garza,D,13969,59.7
2022,36,Governor,Abbott,R,10835,39.0
2022,36,Governor,Barrios,G,237,0.9
2022,36,U.S. Senate,O'Rourke,D,16525,59.4
2022,36,Governor,Tippetts,L,200,0.7
2022,36,Governor,Write-In,W,11,0.0
2022,36,Lieutenant Governor,Collier,D,15267,57.0
2022,36,Lieutenant Governor,Patrick,R,10666,39.8
2022,36,Lieutenant Governor,Steele,L,858,3.2
2022,36,Attorney General,Ash,L,559,2.1
2022,36,Attorney General,Garza,D,16130,60.3
2022,37,Governor,Abbott,R,20551,51.1
2022,37,Governor,Barrios,G,203,0.5
2022,37,U.S. Senate,O'Rourke,D,19202,47.7
2022,37,Governor,Tippetts,L,260,0.6
2022,37,Governor,Write-In,W,16,0.0
2022,37,Lieutenant Governor,Collier,D,18316,46.2
2022,37,Lieutenant Governor,Patrick,R,20303,51.3
2022,37,Lieutenant Governor,Steele,L,990,2.5
2022,37,Attorney General,Ash,L,808,2.0
2022,37,Attorney General,Garza,D,19204,48.6
2022,38,Governor,Abbott,R,10721,36.3
2022,38,Governor,Barrios,G,286,1.0
2022,38,U.S. Senate,O'Rourke,D,18203,61.7
2022,38,Governor,Tippetts,L,279,0.9
2022,38,Governor,Write-In,W,25,0.1
2022,38,Lieutenant Governor,Collier,D,16970,58.5
2022,38,Lieutenant Governor,Patrick,R,11032,38.0
2022,38,Lieutenant Governor,Steele,L,1019,3.5
2022,38,Attorney General,Ash,L,697,2.4
2022,38,Attorney General,Garza,D,18192,62.8
2022,39,Governor,Abbott,R,12056,40.0
2022,39,Governor,Barrios,G,208,0.7
2022,39,U.S. Senate,O'Rourke,D,17686,58.7
2022,39,Governor,Tippetts,L,195,0.6
2022,39,Governor,Write-In,W,10,0.0
2022,39,Lieutenant Governor,Collier,D,16055,55.4
2022,39,Lieutenant Governor,Patrick,R,12018,41.5
2022,39,Lieutenant Governor,Steele,L,912,3.1
2022,39,Attorney General,Ash,L,586,2.0
2022,39,Attorney General,Garza,D,17072,59.0
2022,40,Governor,Abbott,R,11335,37.9
2022,40,Governor,Barrios,G,163,0.5
2022,40,U.S. Senate,O'Rourke,D,18217,61.0
2022,40,Governor,Tippetts,L,156,0.5
2022,40,Governor,Write-In,W,7,0.0
2022,40,Lieutenant Governor,Collier,D,16922,58.5
2022,40,Lieutenant Governor,Patrick,R,11155,38.5
2022,40,Lieutenant Governor,Steele,L,860,3.0
2022,40,Attorney General,Ash,L,551,1.9
2022,40,Attorney General,Garza,D,17739,61.3
2022,41,Governor,Abbott,R,17364,43.5
2022,41,Governor,Barrios,G,164,0.4
2022,41,U.S. Senate,O'Rourke,D,22125,55.5
2022,41,Governor,Tippetts,L,216,0.5
2022,41,Governor,Write-In,W,20,0.1
2022,41,Lieutenant Governor,Collier,D,21208,53.9
2022,41,Lieutenant Governor,Patrick,R,17186,43.7
2022,41,Lieutenant Governor,Steele,L,955,2.4
2022,41,Attorney General,Ash,L,686,1.7
2022,41,Attorney General,Garza,D,21944,55.9
2022,42,Governor,Abbott,R,13110,37.7
2022,42,Governor,Barrios,G,494,1.4
2022,42,U.S. Senate,O'Rourke,D,20853,60.0
2022,42,Governor,Tippetts,L,262,0.8
2022,42,Governor,Write-In,W,18,0.1
2022,42,Lieutenant Governor,Collier,D,19231,58.0
2022,42,Lieutenant Governor,Patrick,R,12265,37.0
2022,42,Lieutenant Governor,Steele,L,1682,5.1
2022,42,Attorney General,Ash,L,763,2.3
2022,42,Attorney General,Garza,D,21100,63.5
2022,43,Governor,Abbott,R,31398,63.6
2022,43,Governor,Barrios,G,223,0.5
2022,43,U.S. Senate,O'Rourke,D,17388,35.2
2022,43,Governor,Tippetts,L,369,0.7
2022,43,Governor,Write-In,W,15,0.0
2022,43,Lieutenant Governor,Collier,D,17285,35.5
2022,43,Lieutenant Governor,Patrick,R,30332,62.3
2022,43,Lieutenant Governor,Steele,L,1055,2.2
2022,43,Attorney General,Ash,L,943,1.9
2022,43,Attorney General,Garza,D,17751,36.5
2022,44,Governor,Abbott,R,41251,65.7
2022,44,Governor,Barrios,G,242,0.4
2022,44,U.S. Senate,O'Rourke,D,20485,32.6
2022,44,Governor,Tippetts,L,773,1.2
2022,44,Governor,Write-In,W,57,0.1
2022,44,Lieutenant Governor,Collier,D,19717,31.6
2022,44,Lieutenant Governor,Patrick,R,40522,65.0
2022,44,Lieutenant Governor,Steele,L,2062,3.3
2022,44,Attorney General,Ash,L,2004,3.2
2022,44,Attorney General,Garza,D,20003,32.2
2022,45,Governor,Abbott,R,26119,38.9
2022,45,Governor,Barrios,G,299,0.4
2022,45,U.S. Senate,O'Rourke,D,39783,59.2
2022,45,Governor,Tippetts,L,943,1.4
2022,45,Governor,Write-In,W,40,0.1
2022,45,Lieutenant Governor,Collier,D,38696,58.0
2022,45,Lieutenant Governor,Patrick,R,25389,38.1
2022,45,Lieutenant Governor,Steele,L,2631,3.9
2022,45,Attorney General,Ash,L,2514,3.8
2022,45,Attorney General,Garza,D,39200,58.9
2022,46,Governor,Abbott,R,14081,21.8
2022,46,Governor,Barrios,G,218,0.3
2022,46,U.S. Senate,O'Rourke,D,49444,76.6
2022,46,Governor,Tippetts,L,755,1.2
2022,46,Governor,Write-In,W,50,0.1
2022,46,Lieutenant Governor,Collier,D,47869,75.0
2022,46,Lieutenant Governor,Patrick,R,13620,21.4
2022,46,Lieutenant Governor,Steele,L,2304,3.6
2022,46,Attorney General,Ash,L,1925,3.0
2022,46,Attorney General,Garza,D,48434,76.2
2022,47,Governor,Abbott,R,31712,37.0
2022,47,Governor,Barrios,G,157,0.2
2022,47,U.S. Senate,O'Rourke,D,52607,61.4
2022,47,Governor,Tippetts,L,1140,1.3
2022,47,Governor,Write-In,W,61,0.1
2022,47,Lieutenant Governor,Collier,D,52241,61.5
2022,47,Lieutenant Governor,Patrick,R,30167,35.5
2022,47,Lieutenant Governor,Steele,L,2517,3.0
2022,47,Attorney General,Ash,L,2998,3.6
2022,47,Attorney General,Garza,D,52285,61.9
2022,48,Governor,Abbott,R,24052,27.0
2022,48,Governor,Barrios,G,190,0.2
2022,48,U.S. Senate,O'Rourke,D,63707,71.5
2022,48,Governor,Tippetts,L,1120,1.3
2022,48,Governor,Write-In,W,74,0.1
2022,48,Lieutenant Governor,Collier,D,62875,71.3
2022,48,Lieutenant Governor,Patrick,R,22534,25.6
2022,48,Lieutenant Governor,Steele,L,2723,3.1
2022,48,Attorney General,Ash,L,3027,3.4
2022,48,Attorney General,Garza,D,63154,72.0
2022,49,Governor,Abbott,R,12057,14.0
2022,49,Governor,Barrios,G,252,0.3
2022,49,U.S. Senate,O'Rourke,D,72827,84.6
2022,49,Governor,Tippetts,L,893,1.0
2022,49,Governor,Write-In,W,70,0.1
2022,49,Lieutenant Governor,Collier,D,71488,84.1
2022,49,Lieutenant Governor,Patrick,R,11387,13.4
2022,49,Lieutenant Governor,Steele,L,2177,2.6
2022,49,Attorney General,Ash,L,2187,2.6
2022,49,Attorney General,Garza,D,71665,84.5
2022,50,Governor,Abbott,R,9874,19.9
2022,50,Governor,Barrios,G,190,0.4
2022,50,U.S. Senate,O'Rourke,D,38890,78.5
2022,50,Governor,Tippetts,L,568,1.1
2022,50,Governor,Write-In,W,42,0.1
2022,50,Lieutenant Governor,Collier,D,37768,77.2
2022,50,Lieutenant Governor,Patrick,R,9534,19.5
2022,50,Lieutenant Governor,Steele,L,1626,3.3
2022,50,Attorney General,Ash,L,1304,2.7
2022,50,Attorney General,Garza,D,38192,78.3
2022,51,Governor,Abbott,R,7512,14.4
2022,51,Governor,Barrios,G,255,0.5
2022,51,U.S. Senate,O'Rourke,D,43938,84.0
2022,51,Governor,Tippetts,L,571,1.1
2022,51,Governor,Write-In,W,40,0.1
2022,51,Lieutenant Governor,Collier,D,42163,81.9
2022,51,Lieutenant Governor,Patrick,R,7338,14.3
2022,51,Lieutenant Governor,Steele,L,1959,3.8
2022,51,Attorney General,Ash,L,1512,2.9
2022,51,Attorney General,Garza,D,42838,83.4
2022,52,Governor,Abbott,R,41813,52.5
2022,52,Governor,Barrios,G,187,0.2
2022,52,U.S. Senate,O'Rourke,D,36500,45.8
2022,52,Governor,Tippetts,L,1085,1.4
2022,52,Governor,Write-In,W,58,0.1
2022,52,Lieutenant Governor,Collier,D,35752,45.6
2022,52,Lieutenant Governor,Patrick,R,40177,51.2
2022,52,Lieutenant Governor,Steele,L,2522,3.2
2022,52,Attorney General,Ash,L,2975,3.8
2022,52,Attorney General,Garza,D,35354,45.5
2022,53,Governor,Abbott,R,63132,78.6
2022,53,Governor,Barrios,G,260,0.3
2022,53,U.S. Senate,O'Rourke,D,16172,20.1
2022,53,Governor,Tippetts,L,754,0.9
2022,53,Governor,Write-In,W,37,0.0
2022,53,Lieutenant Governor,Collier,D,16214,20.3
2022,53,Lieutenant Governor,Patrick,R,61564,77.3
2022,53,Lieutenant Governor,Steele,L,1903,2.4
2022,53,Attorney General,Ash,L,2030,2.6
2022,53,Attorney General,Garza,D,16435,20.7
2022,54,Governor,Abbott,R,23763,59.7
2022,54,Governor,Barrios,G,183,0.5
2022,54,U.S. Senate,O'Rourke,D,15463,38.8
2022,54,Governor,Tippetts,L,384,1.0
2022,54,Governor,Write-In,W,20,0.1
2022,54,Lieutenant Governor,Collier,D,14999,38.1
2022,54,Lieutenant Governor,Patrick,R,23153,58.8
2022,54,Lieutenant Governor,Steele,L,1222,3.1
2022,54,Attorney General,Ash,L,1227,3.1
2022,54,Attorney General,Garza,D,15197,38.7
2022,55,Governor,Abbott,R,28125,58.4
2022,55,Governor,Barrios,G,180,0.4
2022,55,U.S. Senate,O'Rourke,D,19322,40.1
2022,55,Governor,Tippetts,L,504,1.0
2022,55,Governor,Write-In,W,50,0.1
2022,55,Lieutenant Governor,Collier,D,18735,39.3
2022,55,Lieutenant Governor,Patrick,R,27430,57.5
2022,55,Lieutenant Governor,Steele,L,1565,3.3
2022,55,Attorney General,Ash,L,1576,3.3
2022,55,Attorney General,Garza,D,18972,39.9
2022,56,Governor,Abbott,R,42660,68.7
2022,56,Governor,Barrios,G,145,0.2
2022,56,U.S. Senate,O'Rourke,D,18584,29.9
2022,56,Governor,Tippetts,L,643,1.0
2022,56,Governor,Write-In,W,27,0.0
2022,56,Lieutenant Governor,Collier,D,18617,30.1
2022,56,Lieutenant Governor,Patrick,R,41578,67.3
2022,56,Lieutenant Governor,Steele,L,1556,2.5
2022,56,Attorney General,Ash,L,1876,3.0
2022,56,Attorney General,Garza,D,18523,30.1
2022,57,Governor,Abbott,R,37715,58.1
2022,57,Governor,Barrios,G,172,0.3
2022,57,U.S. Senate,O'Rourke,D,26311,40.5
2022,57,Governor,Tippetts,L,748,1.2
2022,57,Governor,Write-In,W,13,0.0
2022,57,Lieutenant Governor,Collier,D,26043,40.3
2022,57,Lieutenant Governor,Patrick,R,36497,56.4
2022,57,Lieutenant Governor,Steele,L,2117,3.3
2022,57,Attorney General,Ash,L,2475,3.8
2022,57,Attorney General,Garza,D,25757,39.9
2022,58,Governor,Abbott,R,46384,77.4
2022,58,Governor,Barrios,G,113,0.2
2022,58,U.S. Senate,O'Rourke,D,12819,21.4
2022,58,Governor,Tippetts,L,569,0.9
2022,58,Governor,Write-In,W,17,0.0
2022,58,Lieutenant Governor,Collier,D,13250,22.2
2022,58,Lieutenant Governor,Patrick,R,45046,75.5
2022,58,Lieutenant Governor,Steele,L,1389,2.3
2022,58,Attorney General,Ash,L,1925,3.2
2022,58,Attorney General,Garza,D,12611,21.2
2022,59,Governor,Abbott,R,48210,80.1
2022,59,Governor,Barrios,G,166,0.3
2022,59,U.S. Senate,O'Rourke,D,11160,18.5
2022,59,Governor,Tippetts,L,638,1.1
2022,59,Governor,Write-In,W,48,0.1
2022,59,Lieutenant Governor,Collier,D,11629,19.4
2022,59,Lieutenant Governor,Patrick,R,46739,78.1
2022,59,Lieutenant Governor,Steele,L,1483,2.5
2022,59,Attorney General,Ash,L,1944,3.3
2022,59,Attorney General,Garza,D,11129,18.6
2022,60,Governor,Abbott,R,62930,83.1
2022,60,Governor,Barrios,G,138,0.2
2022,60,U.S. Senate,O'Rourke,D,11826,15.6
2022,60,Governor,Tippetts,L,769,1.0
2022,60,Governor,Write-In,W,42,0.1
2022,60,Lieutenant Governor,Collier,D,12452,16.5
2022,60,Lieutenant Governor,Patrick,R,61158,81.1
2022,60,Lieutenant Governor,Steele,L,1827,2.4
2022,60,Attorney General,Ash,L,2497,3.3
2022,60,Attorney General,Garza,D,11711,15.6
2022,61,Governor,Abbott,R,39753,56.1
2022,61,Governor,Barrios,G,150,0.2
2022,61,U.S. Senate,O'Rourke,D,30211,42.7
2022,61,Governor,Tippetts,L,668,0.9
2022,61,Governor,Write-In,W,48,0.1
2022,61,Lieutenant Governor,Collier,D,29826,42.5
2022,61,Lieutenant Governor,Patrick,R,38641,55.1
2022,61,Lieutenant Governor,Steele,L,1695,2.4
2022,61,Attorney General,Ash,L,2412,3.5
2022,61,Attorney General,Garza,D,29579,42.4
2022,62,Governor,Abbott,R,49695,79.4
2022,62,Governor,Barrios,G,167,0.3
2022,62,U.S. Senate,O'Rourke,D,12208,19.5
2022,62,Governor,Tippetts,L,546,0.9
2022,62,Governor,Write-In,W,4,0.0
2022,62,Lieutenant Governor,Collier,D,12416,19.9
2022,62,Lieutenant Governor,Patrick,R,48531,77.9
2022,62,Lieutenant Governor,Steele,L,1331,2.1
2022,62,Attorney General,Ash,L,1552,2.5
2022,62,Attorney General,Garza,D,12403,20.0
2022,63,Governor,Abbott,R,35831,54.8
2022,63,Governor,Barrios,G,154,0.2
2022,63,U.S. Senate,O'Rourke,D,28630,43.8
2022,63,Governor,Tippetts,L,770,1.2
2022,63,Governor,Write-In,W,18,0.0
2022,63,Lieutenant Governor,Collier,D,28561,43.9
2022,63,Lieutenant Governor,Patrick,R,34581,53.1
2022,63,Lieutenant Governor,Steele,L,1970,3.0
2022,63,Attorney General,Ash,L,2502,3.9
2022,63,Attorney General,Garza,D,28025,43.2
2022,64,Governor,Abbott,R,42322,61.4
2022,64,Governor,Barrios,G,188,0.3
2022,64,U.S. Senate,O'Rourke,D,25659,37.2
2022,64,Governor,Tippetts,L,730,1.1
2022,64,Governor,Write-In,W,24,0.0
2022,64,Lieutenant Governor,Collier,D,25290,36.9
2022,64,Lieutenant Governor,Patrick,R,41067,59.9
2022,64,Lieutenant Governor,Steele,L,2179,3.2
2022,64,Attorney General,Ash,L,2320,3.4
2022,64,Attorney General,Garza,D,25168,36.8
2022,65,Governor,Abbott,R,41487,56.9
2022,65,Governor,Barrios,G,162,0.2
2022,65,U.S. Senate,O'Rourke,D,30451,41.7
2022,65,Governor,Tippetts,L,825,1.1
2022,65,Governor,Write-In,W,17,0.0
2022,65,Lieutenant Governor,Collier,D,30509,42.0
2022,65,Lieutenant Governor,Patrick,R,40117,55.2
2022,65,Lieutenant Governor,Steele,L,2059,2.8
2022,65,Attorney General,Ash,L,2533,3.5
2022,65,Attorney General,Garza,D,30050,41.5
2022,66,Governor,Abbott,R,41464,56.9
2022,66,Governor,Barrios,G,159,0.2
2022,66,U.S. Senate,O'Rourke,D,30421,41.8
2022,66,Governor,Tippetts,L,710,1.0
2022,66,Governor,Write-In,W,67,0.1
2022,66,Lieutenant Governor,Collier,D,30491,42.3
2022,66,Lieutenant Governor,Patrick,R,40000,55.4
2022,66,Lieutenant Governor,Steele,L,1659,2.3
2022,66,Attorney General,Ash,L,2403,3.3
2022,66,Attorney General,Garza,D,30077,41.9
2022,67,Governor,Abbott,R,38127,56.3
2022,67,Governor,Barrios,G,154,0.2
2022,67,U.S. Senate,O'Rourke,D,28647,42.3
2022,67,Governor,Tippetts,L,802,1.2
2022,67,Governor,Write-In,W,40,0.1
2022,67,Lieutenant Governor,Collier,D,28539,42.5
2022,67,Lieutenant Governor,Patrick,R,36863,54.9
2022,67,Lieutenant Governor,Steele,L,1729,2.6
2022,67,Attorney General,Ash,L,2449,3.7
2022,67,Attorney General,Garza,D,28150,42.2
2022,68,Governor,Abbott,R,60811,86.8
2022,68,Governor,Barrios,G,164,0.2
2022,68,U.S. Senate,O'Rourke,D,8471,12.1
2022,68,Governor,Tippetts,L,613,0.9
2022,68,Governor,Write-In,W,25,0.0
2022,68,Lieutenant Governor,Collier,D,9018,12.9
2022,68,Lieutenant Governor,Patrick,R,59327,85.1
2022,68,Lieutenant Governor,Steele,L,1333,1.9
2022,68,Attorney General,Ash,L,1660,2.4
2022,68,Attorney General,Garza,D,8645,12.4
2022,69,Governor,Abbott,R,41038,79.3
2022,69,Governor,Barrios,G,154,0.3
2022,69,U.S. Senate,O'Rourke,D,10023,19.4
2022,69,Governor,Tippetts,L,509,1.0
2022,69,Governor,Write-In,W,14,0.0
2022,69,Lieutenant Governor,Collier,D,10169,19.8
2022,69,Lieutenant Governor,Patrick,R,40017,77.8
2022,69,Lieutenant Governor,Steele,L,1229,2.4
2022,69,Attorney General,Ash,L,1112,2.2
2022,69,Attorney General,Garza,D,10368,20.2
2022,70,Governor,Abbott,R,27581,45.9
2022,70,Governor,Barrios,G,135,0.2
2022,70,U.S. Senate,O'Rourke,D,31749,52.8
2022,70,Governor,Tippetts,L,634,1.1
2022,70,Governor,Write-In,W,53,0.1
2022,70,Lieutenant Governor,Collier,D,31691,53.2
